"cell_type","gene","avg_log2FC","p_val","p_val_adj","pct.1","pct.2"
"Immature B","Bard1",0.45877815178372,0.99602114342933,1,0,0.011
"Immature B","Slain1os",0.0517208165259602,0.996021143429337,1,0,0.011
"Immature B","Hist1h2bn",-0.192793566126233,0.996021143429337,1,0,0.011
"Immature B","Ift81",0.123918702183456,0.996021143429366,1,0,0.011
"Immature B","A130051J06Rik",0.110710692175139,0.996021143429376,1,0,0.011
"Immature B","Cpeb3",0.167170434351684,0.996021143429412,1,0,0.011
"Immature B","Trpm4",0.0954351684766719,0.996021143429478,1,0,0.011
"Immature B","Smim1",0.12171100958648,0.996021143429481,1,0,0.011
"Immature B","Paqr4",0.214307977271104,0.996021143593616,1,0,0.009
"Immature B","Abca6",-0.515277466575237,0.996021143593657,1,0,0.009
"Immature B","Slc46a1",0.203932598983445,0.996021143593664,1,0,0.009
"Immature B","Smc2os",0.331899322277269,0.996021143593669,1,0,0.009
"Immature B","Padi3",-0.094865143469204,0.996021143593698,1,0,0.009
"Immature B","Gm568",-0.19901271999805,0.996021143593814,1,0,0.009
"Immature B","Sorbs2",-0.158558689929435,0.996021143593828,1,0,0.009
"Immature B","A830082N09Rik",-0.209665769387657,0.996021143593869,1,0,0.009
"Immature B","1700123M08Rik",0.0633596241503485,0.996021143593873,1,0,0.009
"Immature B","Gm26802",0.0672425120319824,0.996021143593898,1,0,0.009
"Immature B","Zfp219",0.198678426651287,0.996021143593911,1,0,0.009
"Immature B","Nutf2-ps1",0.289746043873122,0.99602114359392,1,0,0.009
"Immature B","Pkn3",-0.0829083785009468,0.996021143593926,1,0,0.009
"Immature B","Ube4bos1",-0.171846127778507,0.996021143593943,1,0,0.009
"Immature B","Gm12708",0.0486097802065713,0.996021143593961,1,0,0.009
"Immature B","Cyp4f17",-0.142403341805999,0.996021143593973,1,0,0.009
"Immature B","Rwdd2a",-0.0332955464488398,0.996021143594071,1,0,0.009
"Immature B","Mapt",0.314407902729453,0.996021143594074,1,0,0.009
"Immature B","Sh3bgrl2",0.0871128599411968,0.996021143594076,1,0,0.009
"Immature B","Gm49894",-0.411396701742606,0.996021143594081,1,0,0.009
"Immature B","Kcnmb3",-0.260606755283761,0.996021143594082,1,0,0.009
"Immature B","Klf8",0.0134421655602956,0.996021143594088,1,0,0.009
"Immature B","Gm26532",0.205294686712707,0.996021143594095,1,0,0.009
"Immature B","Efnb1",0.0616425045476854,0.996021143594113,1,0,0.009
"Immature B","Xlr3b",-0.0572395684188125,0.996021143594126,1,0,0.009
"Immature B","F5",-0.0783336768633909,0.996021143594136,1,0,0.009
"Immature B","1700010K24Rik",0.240324409246212,0.996074058916077,1,0,0.009
"Immature B","Junos",0.126256076378078,0.996074058916162,1,0,0.009
"Immature B","Kctd7",0.441042488893502,0.996074058916169,1,0,0.009
"Immature B","Padi1",0.507106426230388,0.996074058916169,1,0,0.009
"Immature B","9930014A18Rik",0.268046597803807,0.996074058916179,1,0,0.009
"Immature B","Gm49801",0.160752205995533,0.996074058916196,1,0,0.009
"Immature B","Gm45250",0.701376111852638,0.996074058916199,1,0,0.009
"Immature B","E230029C05Rik",0.0631149662446218,0.996074058916199,1,0,0.009
"Immature B","Pik3r3",0.118665799301548,0.996074058916209,1,0,0.009
"Immature B","Gm31763",0.117458512259814,0.996074058916212,1,0,0.009
"Immature B","Apba1",0.167532973757438,0.996074058916213,1,0,0.009
"Immature B","Fam83f",0.259006393046183,0.996074058916235,1,0,0.009
"Immature B","Sept10",0.595686852370692,0.996074058916235,1,0,0.009
"Immature B","Eldr",0.413864586056058,0.996074058916237,1,0,0.009
"Immature B","Gm15880",-0.747375792543745,0.996074058916239,1,0,0.009
"Immature B","G630030J09Rik",0.151849753858532,0.99607405891624,1,0,0.009
"Immature B","Bace1",0.27632495996786,0.996074058916241,1,0,0.009
"Immature B","Abca5",0.709897391599432,0.996074058916242,1,0,0.009
"Immature B","Gm21814",-0.011959154813205,0.996074058916248,1,0,0.009
"Immature B","Slc46a2",-0.158192793847863,0.996074058916252,1,0,0.009
"Immature B","Spo11",0.291396613732173,0.996074058916258,1,0,0.009
"Immature B","Chic1",0.129329841602813,0.996074058916264,1,0,0.009
"Immature B","Gstp2",0.0951296139960256,0.996074058916267,1,0,0.009
"Immature B","Gm34590",0.315925712122478,0.996074058916277,1,0,0.009
"Immature B","Gm47398",-0.313537950487468,0.996074058916277,1,0,0.009
"Immature B","Gm5134",0.24062368860378,0.996074058916304,1,0,0.009
"Immature B","Gm13561",0.370190653945376,0.996074058916307,1,0,0.009
"Immature B","Map9",0.27166169311763,0.996074058916315,1,0,0.009
"Immature B","Sv2a",0.174950296900652,0.996074058916323,1,0,0.009
"Immature B","Gm16153",0.549037295220667,0.996074058916323,1,0,0.009
"Immature B","Gm49371",0.0519318517424843,0.996074058916323,1,0,0.009
"Immature B","Hexim2",0.612876420044524,0.996074058916323,1,0,0.009
"Immature B","Gm45187",0.0607645009105555,0.996074058916339,1,0,0.009
"Immature B","Gm11520",0.0722514166043995,0.996074058916343,1,0,0.009
"Immature B","Gm47438",0.670145383345361,0.996074058916344,1,0,0.009
"Immature B","Gm9888",0.0628495279659296,0.996074058916345,1,0,0.009
"Immature B","Sema4a",0.378332518120755,0.99607405891635,1,0,0.009
"Immature B","Zfp202",0.428385076624954,0.996074058916352,1,0,0.009
"Immature B","Gpc2",0.0772719562835125,0.996074058916352,1,0,0.009
"Immature B","Sspn",0.207869635584027,0.996074058916353,1,0,0.009
"Immature B","Gm17039",-0.0223208164233197,0.996074058916354,1,0,0.009
"Immature B","Paqr7",0.451656068412655,0.996074058916355,1,0,0.009
"Immature B","Tex12",0.235442355665896,0.996074058916359,1,0,0.009
"Immature B","Zc3h12b",0.197507161920806,0.996074058916361,1,0,0.009
"Immature B","A930015D03Rik",0.495304098235758,0.996074058916362,1,0,0.009
"Immature B","Gm44226",0.302071855932252,0.996074058916367,1,0,0.009
"Immature B","Fam222a",-0.0199013122146949,0.996074058916371,1,0,0.009
"Immature B","9930004E17Rik",0.500465815248346,0.996074058916372,1,0,0.009
"Immature B","Stum",0.087905968055912,0.996074058916373,1,0,0.009
"Immature B","Rilpl1",0.0618936255436511,0.996074058916386,1,0,0.009
"Immature B","Sort1",0.503590572763257,0.996074058916392,1,0,0.009
"Immature B","Slc25a35",0.0732402506062657,0.9960740589164,1,0,0.009
"Immature B","Itgb1bp2",-0.0215341673160454,0.996074058916403,1,0,0.009
"Immature B","2900041M22Rik",0.237973451902774,0.996074058916404,1,0,0.009
"Immature B","Gm15265",-0.23909703635123,0.996074058916409,1,0,0.009
"Immature B","Sgce",0.0836811152873604,0.996074058916409,1,0,0.009
"Immature B","Gm34342",0.389367590483073,0.996074058916416,1,0,0.009
"Immature B","Clspn",0.463886738850616,0.996074058916417,1,0,0.009
"Immature B","Gm12743",0.0499824098944233,0.996074058916418,1,0,0.009
"Immature B","Platr29",0.696726287619348,0.996074058916421,1,0,0.009
"Immature B","Trex1",-0.140798265264084,0.996074058916426,1,0,0.009
"Immature B","Gm15927",0.981634195460678,0.996074058916427,1,0,0.009
"Immature B","Gm44752",0.492705678651112,0.996074058916427,1,0,0.009
"Immature B","4930426I24Rik",0.374688182699032,0.996074058916428,1,0,0.009
"Immature B","Slc35f5",0.318978459032406,0.996074058916428,1,0,0.009
"Immature B","Cd7",0.299661203946402,0.996074058916437,1,0,0.009
"Immature B","Mapre3",0.155347945613946,0.996074058916442,1,0,0.009
"Immature B","Btnl1",0.27925503571737,0.996074058916443,1,0,0.009
"Immature B","Gm47079",0.537533263187148,0.996074058916446,1,0,0.009
"Immature B","2500002B13Rik",0.253814502455562,0.996074058916449,1,0,0.009
"Immature B","Colq",0.37547413367071,0.996074058916449,1,0,0.009
"Immature B","A230005M16Rik",0.283669095873093,0.996074058916458,1,0,0.009
"Immature B","Skap1",-0.092186308588257,0.996074058916461,1,0,0.009
"Immature B","Gm15859",0.188281312106355,0.996074058916462,1,0,0.009
"Immature B","Mrc1",0.389518697268812,0.996074058916471,1,0,0.009
"Immature B","Scn2b",-0.0258000823411244,0.996074058916482,1,0,0.009
"Immature B","Rfx2",0.0406574215369178,0.996074058916483,1,0,0.009
"Immature B","Gm20652",0.324722381038553,0.99607405891649,1,0,0.009
"Immature B","Gm20219",0.00852693798085724,0.996074058916492,1,0,0.009
"Immature B","Pxmp2",0.250897832690626,0.996074058916492,1,0,0.009
"Immature B","Spaca1",0.13827977783932,0.996074058916502,1,0,0.009
"Immature B","Gm49887",0.0485653222866063,0.996074058916502,1,0,0.009
"Immature B","Gm28707",0.0779416032597604,0.996074058916503,1,0,0.009
"Immature B","Gm10734",0.373107552091492,0.996074058916509,1,0,0.009
"Immature B","Gm9967",0.20830642856002,0.996074058916511,1,0,0.009
"Immature B","Khdrbs3",0.18574948232993,0.996074058916515,1,0,0.009
"Immature B","Tle6",0.259513585251852,0.996074058916515,1,0,0.009
"Immature B","Gdpd3",0.116152536805324,0.996074058916515,1,0,0.009
"Immature B","Recql4",0.52776915932794,0.996074058916529,1,0,0.009
"Immature B","Gm48161",1.11367386630162,0.996074058916531,1,0,0.009
"Immature B","Il18r1",0.125455068907908,0.996074058916534,1,0,0.009
"Immature B","Far2",0.533922847369771,0.996074058916535,1,0,0.009
"Immature B","Nkg7",0.156190017746976,0.996074058916537,1,0,0.009
"Immature B","Tmem221",0.359138820003362,0.99607405891655,1,0,0.009
"Immature B","Notch4",0.127878830949102,0.99607405891655,1,0,0.009
"Immature B","Gm9989",0.282281897546404,0.996074058916553,1,0,0.009
"Immature B","Gm48228",-0.130114241547982,0.996074058916555,1,0,0.009
"Immature B","Cntf",0.0417754828706869,0.996074058916556,1,0,0.009
"Immature B","Dusp13",0.123098724521988,0.996074058916557,1,0,0.009
"Immature B","Zfp300",0.541579922355749,0.996074058916568,1,0,0.009
"Immature B","Gm527",0.530544101383152,0.996074058916572,1,0,0.009
"Immature B","Serac1",0.376325200113571,0.996074058916573,1,0,0.009
"Immature B","Gm14820",0.289197121347497,0.996074058916573,1,0,0.009
"Immature B","Gm37933",0.164089039723396,0.996074058916575,1,0,0.009
"Immature B","Tmem132e",0.464804892651334,0.996074058916579,1,0,0.009
"Immature B","Psrc1",0.649018769220219,0.996074058916604,1,0,0.009
"Immature B","Zfp967",0.301554629483574,0.996074058916619,1,0,0.009
"Immature B","Gm16316",0.76454513384286,0.996074058916619,1,0,0.009
"Immature B","Gm19569",0.556824963439761,0.99607405891662,1,0,0.009
"Immature B","Gm32569",-0.38184201804977,0.99607405891663,1,0,0.009
"Immature B","Gm20109",0.052507775608019,0.996074058916635,1,0,0.009
"Immature B","Gm26947",0.121228341364661,0.996074058916647,1,0,0.009
"Immature B","Apc2",0.19177301429301,0.996074058916652,1,0,0.009
"Immature B","Gprasp2",-0.104148594903456,0.996074058916663,1,0,0.009
"Immature B","Il11ra1",-0.0938316978172073,0.996074058916665,1,0,0.009
"Immature B","Gm48552",0.245660730450378,0.996074058916665,1,0,0.009
"Immature B","4930512B01Rik",0.101350674473903,0.996074058916669,1,0,0.009
"Immature B","Cntn2",0.3786781427335,0.99607405891668,1,0,0.009
"Immature B","Il12rb2",0.394508339496356,0.996074058916694,1,0,0.009
"Immature B","Car15",0.479903197555104,0.996074058916695,1,0,0.009
"Immature B","Gm17077",0.548901482197134,0.996074058916699,1,0,0.009
"Immature B","Gm35154",0.174623837569734,0.996074058916699,1,0,0.009
"Immature B","AI427809",0.0530618503067926,0.996074058916715,1,0,0.009
"Immature B","Hist1h4a",-0.0629783969526239,0.996074058916722,1,0,0.009
"Immature B","Gm34121",-0.0216442275371875,0.996074058916725,1,0,0.009
"Immature B","Baiap2l1",0.225371774733692,0.996074058916726,1,0,0.009
"Immature B","Reep2",0.325966205425809,0.996074058916732,1,0,0.009
"Immature B","Camkk1",0.100538348402278,0.996074058916733,1,0,0.009
"Immature B","Nek2",0.548939589667397,0.996074058916744,1,0,0.009
"Immature B","H2-Q2",-0.0782594631901059,0.996074058916752,1,0,0.009
"Immature B","1700088E04Rik",0.206263311034834,0.996074058916767,1,0,0.009
"Immature B","Gm20663",0.133422936458344,0.996074058916772,1,0,0.009
"Immature B","9130604C24Rik",0.234060187171777,0.996074058916795,1,0,0.009
"Immature B","Appbp2os",-0.054546183426206,0.996074058916802,1,0,0.009
"Immature B","Gm43331",0.841684206551339,0.996074058916829,1,0,0.009
"Immature B","Rsf1os2",-0.169194384388089,0.99607405891684,1,0,0.009
"Immature B","Sptbn4",0.557007929289279,0.996074058916844,1,0,0.009
"Immature B","Dock6",0.438802030033233,0.996074058916849,1,0,0.009
"Immature B","B230369F24Rik",0.126723285485559,0.996074058916911,1,0,0.009
"Immature B","Pfn4",0.141979545827184,0.996074059195642,1,0,0.007
"Immature B","Gm48604",0.613022620493,0.996074059195748,1,0,0.007
"Immature B","Pkd2l2",0.826879925274683,0.996074059195822,1,0,0.007
"Immature B","Gm38973",0.0707535077830563,0.996074059195974,1,0,0.007
"Immature B","Itk",0.334281611621563,0.996074059195975,1,0,0.007
"Immature B","Prlr",0.65534082305466,0.996074059195987,1,0,0.007
"Immature B","Rnf125",0.660074872280649,0.996074059195998,1,0,0.007
"Immature B","Nuggc",0.897920181327984,0.99607405919605,1,0,0.007
"Immature B","Bbof1",0.669141120428866,0.996074059196063,1,0,0.007
"Immature B","Ighv1-2",0.371286594223583,0.99607405919608,1,0,0.007
"Immature B","A330009N23Rik",0.565185851967792,0.996074059196107,1,0,0.007
"Immature B","Kif2c",1.14554914818413,0.996074059196117,1,0,0.007
"Immature B","Lrrc8b",0.379806197197431,0.996074059196131,1,0,0.007
"Immature B","1700025G04Rik",0.356812822528794,0.996074059196133,1,0,0.007
"Immature B","Enpp6",0.572894539290855,0.99607405919614,1,0,0.007
"Immature B","Prf1",0.172074176581785,0.996074059196146,1,0,0.007
"Immature B","1700019D03Rik",0.656924066708311,0.996074059196147,1,0,0.007
"Immature B","Gm14167",-0.125164473196993,0.996074059196168,1,0,0.007
"Immature B","Clcn2",0.289843560261172,0.996074059196169,1,0,0.007
"Immature B","Mroh2a",-0.262231240674165,0.996074059196181,1,0,0.007
"Immature B","Gm34225",0.292928651401473,0.996074059196194,1,0,0.007
"Immature B","Slc27a3",0.323443101323607,0.996074059196199,1,0,0.007
"Immature B","Gm26885",0.103576280602806,0.9960740591962,1,0,0.007
"Immature B","0610009E02Rik",0.915042827311097,0.996074059196249,1,0,0.007
"Immature B","Ncapg",1.11122413415299,0.996074059196251,1,0,0.007
"Immature B","Ppp1r36",0.568267861180311,0.996074059196255,1,0,0.007
"Immature B","Zfp109",0.471377465276612,0.996074059196301,1,0,0.007
"Immature B","Klrb1c",0.439357951890662,0.996074059196327,1,0,0.007
"Immature B","Gm44036",0.157669688336527,0.996074059196344,1,0,0.007
"Immature B","Sgo2a",0.300682671531262,0.996074059196356,1,0,0.007
"Immature B","Ppfia4",0.216639444226412,0.996074059196383,1,0,0.007
"Immature B","Lrrn3",0.043958036592108,0.996074059196399,1,0,0.007
"Immature B","Gm42595",0.179310933682277,0.996074059196427,1,0,0.007
"Immature B","Slc9b2",0.273998875586018,0.99607405919644,1,0,0.007
"Immature B","Gm3227",-0.108512947457722,0.996135565193332,1,0.017,0.013
"Immature B","Tmem100",0.706751789218173,0.996135565193337,1,0.017,0.013
"Immature B","Carnmt1",0.156276963793819,0.996287276136964,1,0.241,0.221
"Immature B","Scaf4",-0.0332175388630583,0.996366785404038,1,0.362,0.315
"Immature B","Zfp397",-0.142141892632567,0.996556674851265,1,0.276,0.31
"Immature B","Tacc1",0.059851434375335,0.99659502840712,1,0.483,0.531
"Immature B","Tcf7",0.630840939309446,0.996649358021333,1,0.017,0.011
"Immature B","Ces2c",5.31711206418152,0.996740281487078,1,0.052,0
"Immature B","2410018L13Rik",5.44086329860636,0.99674028148712,1,0.069,0
"Immature B","Spire1",5.11552822024579,0.996773568839417,1,0.069,0
"Immature B","Sema6d",5.60505344531115,0.996773568839427,1,0.069,0
"Immature B","Eng",5.68248712455689,0.996816483709688,1,0.052,0
"Immature B","Adrm1",-0.0859318429914245,0.996966624976298,1,0.397,0.456
"Immature B","Ighv7-1",-5.00210016516326,0.996986963360141,1,0,0.015
"Immature B","Igkv8-16",-4.43938550978383,0.997037060737079,1,0,0.015
"Immature B","Ighv3-3",-3.38922272995889,0.997061244205855,1,0,0.011
"Immature B","Mki67",-2.54392933412147,0.997067453501874,1,0,0.022
"Immature B","Ighv2-5",-3.01391728628315,0.997080739880005,1,0,0.011
"Immature B","Cxcl16",-1.41157219752701,0.997258625256091,1,0,0.007
"Immature B","Rab22a",0.0138518532866577,0.997264617279352,1,0.293,0.317
"Immature B","Ccna2",-0.541566328960309,0.997284848797215,1,0,0.007
"Immature B","Ighv8-2",-1.50270577443962,0.99732945878157,1,0,0.007
"Immature B","Ltv1",-0.393262240727709,0.997374834103686,1,0.207,0.249
"Immature B","Ighv1-67",-0.829188841841312,0.997375262402254,1,0,0.007
"Immature B","Ighv1-61",-0.936514049975009,0.997375262402573,1,0,0.007
"Immature B","Shcbp1",0.290169018555737,0.997375262403024,1,0,0.007
"Immature B","Hemgn",0.234265783546542,0.997416640101479,1,0,0.007
"Immature B","Esrrg",-0.481062941532954,0.99741664010192,1,0,0.007
"Immature B","Ighv1-7",-0.388504365705588,0.997416640102182,1,0,0.007
"Immature B","Phyh",-0.0803017503559453,0.997432621162349,1,0.276,0.232
"Immature B","Rtn4rl1",-0.0853742759441731,0.997442863659072,1,0,0.007
"Immature B","Neb",-0.0128878814795845,0.997442863659121,1,0,0.007
"Immature B","Gpsm2",0.828447030267203,0.99744286365937,1,0,0.007
"Immature B","Arhgdig",-0.557238758612874,0.99744286365949,1,0,0.007
"Immature B","Nuf2",0.831545216687723,0.9974428636595,1,0,0.007
"Immature B","Tmem106a",0.0810485937959404,0.997442863659535,1,0,0.007
"Immature B","Kifc3",-0.260718192634855,0.99744286365955,1,0,0.007
"Immature B","Pik3cb",0.314916305699342,0.997442863659599,1,0,0.007
"Immature B","A430073D23Rik",1.05863207962767,0.997516336414856,1,0,0.007
"Immature B","Gm16083",0.364949860968682,0.997516336414952,1,0,0.007
"Immature B","Gm9752",0.96228367373165,0.997516336414986,1,0,0.007
"Immature B","Galm",0.302741168417981,0.997516336415003,1,0,0.007
"Immature B","Gm48559",0.983123839113992,0.997516336415026,1,0,0.007
"Immature B","A530041M06Rik",0.646843154928654,0.997516336415035,1,0,0.007
"Immature B","Zfp78",0.82913759684707,0.997516336415054,1,0,0.007
"Immature B","4930414N06Rik",0.435841411959202,0.997516336415056,1,0,0.007
"Immature B","Rgs7",0.79878262811403,0.997516336415066,1,0,0.007
"Immature B","2610206C17Rik",0.244184732005512,0.997516336415079,1,0,0.007
"Immature B","Gm10433",0.540389860622985,0.997516336415085,1,0,0.007
"Immature B","Spic",0.894024079840337,0.997516336415091,1,0,0.007
"Immature B","Pcdhgb5",0.413340205005477,0.997516336415102,1,0,0.007
"Immature B","Gm12500",0.621772925843733,0.997516336415103,1,0,0.007
"Immature B","Ctnnd1",0.16056528870888,0.997516336415103,1,0,0.007
"Immature B","9330179D12Rik",0.936289434002353,0.997516336415104,1,0,0.007
"Immature B","Cd300a",0.289757099546103,0.997516336415122,1,0,0.007
"Immature B","Gm12758",0.346465879202693,0.997516336415131,1,0,0.007
"Immature B","Kifc1",1.01882802562759,0.997516336415134,1,0,0.007
"Immature B","Zfp30",1.03899987137281,0.997516336415136,1,0,0.007
"Immature B","Gm45631",1.2290866050143,0.997516336415136,1,0,0.007
"Immature B","Cspg5",0.807295988623463,0.99751633641514,1,0,0.007
"Immature B","Mfsd13a",1.08896414379227,0.99751633641514,1,0,0.007
"Immature B","Iffo2",0.403356074210777,0.997516336415147,1,0,0.007
"Immature B","Saxo2",1.26907035298588,0.997516336415147,1,0,0.007
"Immature B","Reps2",0.0378213059267747,0.997516336415156,1,0,0.007
"Immature B","Wnt6",0.79833535327158,0.997516336415157,1,0,0.007
"Immature B","4930557K07Rik",0.498039593396937,0.997516336415158,1,0,0.007
"Immature B","Gm50254",0.371247497059902,0.997516336415163,1,0,0.007
"Immature B","Ildr1",0.235475068239359,0.997516336415166,1,0,0.007
"Immature B","Kank3",0.8429177667342,0.997516336415166,1,0,0.007
"Immature B","Gm37469",0.4519911313945,0.997516336415175,1,0,0.007
"Immature B","4930455C13Rik",0.867722007735812,0.997516336415188,1,0,0.007
"Immature B","Trim13",1.36830066219315,0.997516336415191,1,0,0.007
"Immature B","9230111E07Rik",1.16496820813177,0.997516336415194,1,0,0.007
"Immature B","Zfp583",0.697819380132866,0.997516336415197,1,0,0.007
"Immature B","Gm10778",0.993667026949638,0.997516336415197,1,0,0.007
"Immature B","Gm48754",0.35947881154748,0.997516336415207,1,0,0.007
"Immature B","Crip2",0.76754589873272,0.997516336415208,1,0,0.007
"Immature B","B430305J03Rik",0.729184934841101,0.997516336415218,1,0,0.007
"Immature B","Gm19391",0.121841034858154,0.997516336415225,1,0,0.007
"Immature B","Gm26693",0.621727458103347,0.997516336415226,1,0,0.007
"Immature B","Smtn",0.172505670083432,0.997516336415227,1,0,0.007
"Immature B","Dll4",0.816952357460059,0.997516336415229,1,0,0.007
"Immature B","Gm17096",0.363106761645036,0.99751633641523,1,0,0.007
"Immature B","1810012K16Rik",1.03143011578898,0.997516336415245,1,0,0.007
"Immature B","Tnnt3",0.403061117849036,0.997516336415245,1,0,0.007
"Immature B","Gm29151",0.568736682743173,0.997516336415248,1,0,0.007
"Immature B","Rhox8",0.375765766973397,0.997516336415249,1,0,0.007
"Immature B","Gpr150",1.19926851366903,0.997516336415251,1,0,0.007
"Immature B","Gm15200",0.688191420372903,0.997516336415253,1,0,0.007
"Immature B","Zc3hav1l",0.29844713594848,0.997516336415253,1,0,0.007
"Immature B","Gm14698",0.223173661797955,0.997516336415257,1,0,0.007
"Immature B","Itga5",0.694701150977036,0.997516336415258,1,0,0.007
"Immature B","Gm42893",0.695024906775059,0.997516336415264,1,0,0.007
"Immature B","Rag2",0.906445572429198,0.997516336415267,1,0,0.007
"Immature B","Etv1",0.687236062583346,0.997516336415268,1,0,0.007
"Immature B","Gm20627",0.523675595742163,0.997516336415279,1,0,0.007
"Immature B","Usp51",0.108040232788269,0.997516336415285,1,0,0.007
"Immature B","Tiam1",0.863104318011685,0.997516336415286,1,0,0.007
"Immature B","Gm7467",0.410570236647533,0.997516336415287,1,0,0.007
"Immature B","Ifit3b",0.82943439387428,0.997516336415288,1,0,0.007
"Immature B","B4galnt2",0.470911364465007,0.997516336415288,1,0,0.007
"Immature B","1700030J22Rik",0.381648804872031,0.997516336415289,1,0,0.007
"Immature B","1810021B22Rik",1.49692683483296,0.997516336415294,1,0,0.007
"Immature B","Lcat",0.37697666241245,0.997516336415297,1,0,0.007
"Immature B","Gm20632",0.700399196036223,0.997516336415301,1,0,0.007
"Immature B","Cmtm4",0.206714899599209,0.997516336415302,1,0,0.007
"Immature B","Ldhb",0.562832964343942,0.997516336415302,1,0,0.007
"Immature B","4933406I18Rik",0.779055469477164,0.997516336415302,1,0,0.007
"Immature B","Eda",0.464102074181091,0.997516336415304,1,0,0.007
"Immature B","Eppk1",0.702965839441317,0.997516336415307,1,0,0.007
"Immature B","Arap3",0.629385164181937,0.997516336415307,1,0,0.007
"Immature B","Gm16170",1.03848006285765,0.997516336415308,1,0,0.007
"Immature B","Ddc",1.31892152769485,0.997516336415308,1,0,0.007
"Immature B","Amigo3",1.22581940116821,0.997516336415313,1,0,0.007
"Immature B","Gm15777",0.537563900994097,0.997516336415314,1,0,0.007
"Immature B","Wnk2",0.450409205272433,0.997516336415315,1,0,0.007
"Immature B","Cenpi",1.0135253609476,0.997516336415316,1,0,0.007
"Immature B","Cacna2d4",0.673436884684228,0.997516336415317,1,0,0.007
"Immature B","Mm2pr",0.173856240147515,0.997516336415319,1,0,0.007
"Immature B","Mcf2l",0.817999212451583,0.997516336415321,1,0,0.007
"Immature B","Cpd",0.642127408306306,0.997516336415326,1,0,0.007
"Immature B","Nat8f4",0.583950504088874,0.997516336415329,1,0,0.007
"Immature B","Nckap5los",0.576613242176792,0.997516336415329,1,0,0.007
"Immature B","Sv2b",0.500130805507911,0.997516336415337,1,0,0.007
"Immature B","Gm16568",0.452191496902119,0.997516336415337,1,0,0.007
"Immature B","1700020N18Rik",1.14870865317979,0.99751633641534,1,0,0.007
"Immature B","Gm12159",1.03109890754934,0.997516336415341,1,0,0.007
"Immature B","Firre",0.773357985605013,0.997516336415343,1,0,0.007
"Immature B","Aurkc",0.569484930623434,0.99751633641535,1,0,0.007
"Immature B","Rgs16",0.713243042029102,0.99751633641535,1,0,0.007
"Immature B","Gm44832",0.920553732648037,0.99751633641535,1,0,0.007
"Immature B","Nod2",0.646001597549716,0.997516336415351,1,0,0.007
"Immature B","Igkv1-35",0.0599007801916471,0.997516336415351,1,0,0.007
"Immature B","Gm15234",0.591473710797933,0.997516336415355,1,0,0.007
"Immature B","Gm35279",1.08941874958888,0.997516336415362,1,0,0.007
"Immature B","Gm36198",0.515322955767492,0.997516336415363,1,0,0.007
"Immature B","Mdk",0.307657132673138,0.997516336415366,1,0,0.007
"Immature B","6030443J06Rik",0.724638650797999,0.997516336415369,1,0,0.007
"Immature B","4930477G07Rik",0.490407307637932,0.997516336415371,1,0,0.007
"Immature B","Gm17354",0.488379896987152,0.997516336415372,1,0,0.007
"Immature B","Echdc3",1.10576018303516,0.997516336415373,1,0,0.007
"Immature B","Gm15708",1.08167195709017,0.997516336415373,1,0,0.007
"Immature B","Myo6",0.449898956500155,0.997516336415374,1,0,0.007
"Immature B","Gm26759",0.815997333470584,0.997516336415376,1,0,0.007
"Immature B","Sertad4",0.717439018888789,0.997516336415377,1,0,0.007
"Immature B","Syce1",0.804862575722813,0.997516336415383,1,0,0.007
"Immature B","Gm33023",0.508388604190652,0.997516336415385,1,0,0.007
"Immature B","Camk1g",0.518398769777467,0.997516336415388,1,0,0.007
"Immature B","Gm24362",0.825908054384235,0.997516336415388,1,0,0.007
"Immature B","Ceacam16",0.543870693534178,0.997516336415389,1,0,0.007
"Immature B","Gm15337",1.12472223653582,0.997516336415389,1,0,0.007
"Immature B","Lactbl1",0.562506602380005,0.997516336415392,1,0,0.007
"Immature B","Mettl27",0.613997957820208,0.997516336415393,1,0,0.007
"Immature B","1700018L02Rik",-0.00294327549771101,0.997516336415394,1,0,0.007
"Immature B","Kdm4d",0.666272714211396,0.997516336415394,1,0,0.007
"Immature B","Fbn1",0.682443838759163,0.997516336415398,1,0,0.007
"Immature B","Slc6a13",0.716083679625828,0.997516336415399,1,0,0.007
"Immature B","Ska3",0.856422880120661,0.9975163364154,1,0,0.007
"Immature B","Spag4",0.528212298260435,0.997516336415401,1,0,0.007
"Immature B","1700102P08Rik",0.356244770996764,0.997516336415401,1,0,0.007
"Immature B","Gm13199",0.830511367412271,0.997516336415403,1,0,0.007
"Immature B","Trp53cor1",1.09489660715051,0.997516336415404,1,0,0.007
"Immature B","2810408A11Rik",0.968663152628959,0.997516336415405,1,0,0.007
"Immature B","Mastl",0.349575797462292,0.997516336415406,1,0,0.007
"Immature B","Sbk2",0.979455534797844,0.997516336415408,1,0,0.007
"Immature B","Selenom",0.624668045782382,0.997516336415408,1,0,0.007
"Immature B","Gm49357",0.354138942952128,0.997516336415409,1,0,0.007
"Immature B","Cdh5",1.00852753399988,0.997516336415409,1,0,0.007
"Immature B","Chmp4c",0.605092092307953,0.997516336415409,1,0,0.007
"Immature B","Gm47232",0.506064357909611,0.997516336415411,1,0,0.007
"Immature B","D830035M03Rik",0.186679085042201,0.997516336415415,1,0,0.007
"Immature B","Phf11d",1.08395318856668,0.997516336415415,1,0,0.007
